"grid_id";"nb_hp";"grid_num"
"80a57f15-52e0-43e5-9366-cf8b767ac054";1;"E55N26-21"
"ca6c9441-8066-4d91-87e7-95c27c2bb3bb";13;"E55N17-24"
"4b78ee04-9b2d-4f2c-893b-60aac5a15549";13;"E55N17-42"
"2568d333-5fa0-4b76-afd7-6f56cfa53ed3";8;"E55N24-24"
"d3289455-447a-42e8-9918-e8fcbf3e3687";20;"E55N25-22"
"cbc75c97-b330-48a6-af73-3202489128b7";4;"E55N25-24"
"6af3f765-3953-4106-8120-625f4f6330cb";21;"E55N25-44"
"edc10309-0c2e-4af0-8c29-1df1efceecdf";2;"E56N16-31"
"93495145-caf1-415a-8e2c-185cac675646";6;"E56N17-13"
"45ae2aee-3c84-4bf1-b7d5-9bdedbc3fd70";16;"E56N17-31"
"838f4862-12dd-4981-8b98-19ebc7e69a8d";4;"E56N24-33"
"30666684-ad46-44d2-b78b-6e11903b6054";451;"E56N25-31"
"fa2c8873-a365-4bca-a4bf-d64a2fbf7165";702;"E56N25-33"
"e26698f7-94be-4dc2-b4ef-d086ea199d67";12;"E56N26-11"
"065ef951-a293-4788-9d89-51e6da3bbce3";1;"E56N26-13"
"c3b9501a-bd9d-405d-8dba-ceadffa0488f";4;"E56N17-14"
"a889fa3d-1268-4180-8776-16a54e17e124";3;"E56N17-32"
"162e4eca-58a5-4381-ab2a-d9c0d59758c1";33;"E56N24-34"
"31be1b3c-2bdc-427d-abca-4e8a25f3bf62";43;"E56N25-12"
"b838c1d3-1b13-4b8c-8685-57057fe289f5";44;"E56N25-14"
"74deaa1d-8aec-4258-9d49-55c15473b596";36;"E56N25-32"
"df1a5091-0dac-46ad-a0bc-1fec6ef92a0e";3;"E56N25-34"
"9dd126b7-68c5-42dc-abf2-32772b115e9f";30;"E56N26-12"
"ce171ad5-e091-4062-a005-8a991da627c6";75;"E56N26-14"
"88f1511c-1758-4256-b592-77e6e0e8779b";24;"E56N24-23"
"804ef8e3-c879-48c2-aba4-a4bfa0eaadc6";1;"E56N25-43"
"e5c89523-9d28-4d1e-b7cf-05c202632f41";8;"E56N26-23"
"05be2ea7-2a1d-40a8-ad51-70f33db4d70a";1;"E56N24-24"
"8ddcad0f-26f3-422b-b4e3-66415de84649";1;"E56N25-42"
"309fbdc7-b710-4399-81a7-cd384c764624";1;"E57N22-34"
"06a9f598-16e8-48b6-a845-8dbbde709ddf";23;"E57N19-23"
"f2f798d2-34c8-47d5-991b-826be40ee518";1;"E59N36-14"
"83dff30d-46c1-4d95-a068-ce2130fc3840";91;"E57N19-41"
"92b15fc6-9936-46b1-97f6-047d71e8373e";6;"E58N20-24"
"418ab425-445d-4366-966a-dedc7437bfa4";32;"E57N19-43"
"30080355-15a1-4eb7-9d7c-dbf60e9a5ef3";3;"E57N20-21"
"feb86c24-5b31-4696-bfbd-5bb57c991dd2";1;"E57N20-23"
"a49e06ea-8345-4c89-8840-2260fc613aaa";9;"E57N18-44"
"1f995cb2-1b6e-481a-8198-ad9b9489b830";17;"E57N19-22"
"c29dcbee-f13c-4235-83fd-fc71d3baa0e2";4;"E57N19-24"
"79fbd8c2-c018-444d-b412-7ff3d47dd959";10;"E57N19-44"
"a7f0becb-cd4a-4a6d-9cb4-f870cf88b084";16;"E57N20-22"
"fb998658-bae3-48ce-87b6-0a8079060518";14;"E57N20-24"
"ac4a391b-9d24-4960-b6de-79c70c03b964";18;"E58N20-13"
"55c1f169-1947-4355-abd6-c3f1f09ab1ab";4;"E58N20-31"
"830ee45e-ce44-4aac-aca0-f5acd27a479e";10;"E58N23-31"
"a076c056-39b5-46e8-b757-fd8899d4dcda";4;"E58N23-33"
"fdab4116-883d-4f07-9f51-e6d259a1ed8c";1;"E53N32-32"
"12b80d2a-db53-429c-bf9f-10aa8f553296";12;"E58N23-32"
"f478ffd0-346b-4d52-a192-93ac0274cf2b";5;"E58N20-23"
"4788827a-2c19-4ceb-9f2e-f7b69d35c9e9";19;"E58N23-41"
"95b1d93a-e66f-4fee-a716-9f72f3e5b99a";2;"E58N23-43"
"2cd4e0bc-b948-481c-a642-2a4e575e2801";1;"E58N20-22"
"5c1d0dc1-1451-43c5-983d-3f964715a9c8";4;"E58N20-42"
"08a40df0-f5af-4430-8df5-39872ea2d9f6";16;"E58N23-24"
"f93f4f6f-e817-4793-b18f-3df19506473e";1;"E59N20-33"
"9a6f3a34-2314-4b39-b1c2-352bdb9e1ede";1;"E59N21-12"
"eb311b5d-8780-4e86-b0b1-ebfab771d0bc";18;"E59N22-32"
"39c9b8b3-a70a-4d10-9693-3449c167740f";5;"E59N22-21"
"2d950c7c-545f-4c17-be0a-74fd07b1f539";28;"E59N22-41"
"535c96e0-cda5-4a9d-8153-5008f6a50bf0";5;"E59N22-22"
"a9d77131-d4c8-4d0c-9551-2d612b59d3b5";1;"E59N29-23"
"42fdaf15-d70f-4240-b3aa-32d7ee217e4f";291;"E34N25-32"
"3542d2ae-03cf-4516-aec9-55a9eb860a7d";27;"E59N22-24"
"600bbad9-6f58-4d46-a7c7-c8e642823e62";7;"E59N22-42"
"88b2a6bd-156e-4f8e-96a5-0cf8b3e6665f";7;"E34N24-11"
"3d153bd4-7c78-48ee-ae26-26094982f624";109;"E34N24-33"
"85dec607-7211-4fc9-966d-8d1cc166fda5";457;"E34N25-11"
"cd30fc68-f98e-4ed7-9a8d-380abb55779b";147;"E34N25-13"
"15dfe0f7-eefc-47ca-9380-fbf39bbdb143";81;"E34N25-31"
"918f78fe-d0cb-4666-8f00-e09c0af5285f";226;"E34N25-33"
"7ca0f080-1d4c-4cfd-b5e7-a6fb1e696062";77;"E34N26-11"
"d07b7c36-7f1f-49be-a375-7b85bb1a505a";10;"E34N26-13"
"b0ef3c79-ba5d-45bb-97f4-59a6a11d245f";167;"E34N24-23"
"b528e3bb-a96a-4342-ac21-1b7a7d9b3616";44;"E34N27-33"
"a7fb8c08-54f9-4ca4-a3d9-6c6433912813";175;"E34N28-13"
"0109425b-561b-4271-84ef-6092033627de";244;"E34N28-31"
"36997a90-8e1c-4693-9738-1af1b428a07c";5;"E34N31-13"
"6a6800d7-93d3-42d0-90a9-fca9df64e34a";57;"E34N24-12"
"18ab227a-d290-49fd-85a0-59ccea79f077";189;"E34N24-14"
"1b2f54fa-c6c9-4243-a60e-687d7107143f";449;"E34N24-32"
"d4f6502d-b214-44c0-a6a0-6b040c51e506";162;"E34N24-34"
"f90f319d-c8c3-4caa-b62e-cb490437e60e";109;"E34N25-12"
"c729d737-81ff-4227-abf1-cbd401f549a9";31;"E34N25-14"
"c309ca63-ebe0-4503-bf84-604e195a3635";245;"E34N25-34"
"55f2f2d1-bdcf-493b-a7e2-db6f22838d0a";25;"E34N27-34"
"ae2e97c1-44cf-4288-ba9c-47576c7709e0";47;"E34N28-12"
"51f97bff-3cbe-4212-b812-0a4c7993101f";213;"E34N28-14"
"09107442-c267-44cb-806f-d66ea5d2d70b";1;"E34N31-12"
"9786a8b2-4f69-46c9-a0b0-656c26e5f908";115;"E34N31-14"
"c4e8738c-c3a5-4aba-a3f5-31f3890150e0";25;"E34N31-32"
"fb40fd14-ec36-47e4-9b80-5ff2abeb809f";118;"E34N24-21"
"ad946b10-12b1-4859-a0ff-55844827e443";97;"E34N24-41"
"50242323-687e-4735-b44e-55b6ed792558";207;"E34N24-43"
"29c41b8e-996a-48ec-b9af-c8d34d231d74";143;"E34N25-21"
"b8f51775-32ad-40ed-b0dc-75172d986095";77;"E34N25-23"
"1ef2a319-0447-47ea-8790-ce99f83a3049";35;"E34N25-41"
"20138985-307e-46e1-b87f-db4d6ec082f1";5;"E34N25-43"
"6907eb4d-73f7-4c11-9e6d-c00954fa2d2b";17;"E34N28-41"
"21e4646b-654d-4bd8-b6b3-73e43020f7d1";62;"E34N28-43"
"0a7a2f3e-165a-4607-88e3-e142aa823f86";41;"E34N29-21"
"ebc94336-0d9d-4020-8d3e-06fc5bc351e0";69;"E34N29-23"
"8b54b4d1-2077-4594-b3e6-59b5c9bbf3ae";21;"E34N31-42"
"6357c777-0c75-4b13-b17c-86e1dcad4b11";2;"E34N31-44"
"c077f029-3185-4177-bac5-81f14846595f";12;"E34N32-22"
"55d71a23-6dba-4b68-bb21-c0cbe092898a";86;"E35N23-33"
"5074a61f-7298-4eba-9e6a-a2b061f32e7a";142;"E35N24-11"
"95eef924-5378-4ca0-9fba-a3aca7761a3c";109;"E35N24-13"
"a5aacb16-c07a-4b44-a5cf-34c1336f046a";48;"E35N24-31"
"707d591e-a3ca-4887-82e4-ff1d0a524c13";3;"E35N24-33"
"9512f130-c2aa-41f0-b432-16d05f1d5e8e";31;"E35N29-13"
"7b67dc52-8d0e-4994-a812-cde4e6d9f427";43;"E35N29-31"
"43f21ba4-355e-4c8d-8d8d-3214d11695f4";2;"E35N30-11"
"2f519657-2b1f-4823-a6b1-f61cbe629342";1;"E35N31-11"
"b795a0d2-5da9-469e-9eb0-737b2571c85f";78;"E35N31-13"
"be51ee3c-d2aa-4244-ae69-f93cca04a690";1174;"E35N31-31"
"6f0807ce-b01f-4039-b750-0f5a8aa2573e";1631;"E35N31-33"
"ff3172e4-fb3a-4037-8bd2-4099cf07d442";541;"E35N32-11"
"2d5ff4a2-2f38-4bfc-b939-fc3f729b39a1";309;"E35N23-34"
"10dca970-acdd-453e-8130-4caa05d2ddd1";111;"E35N24-12"
"18c038af-7ef5-4999-9e3a-f53c3b75316f";70;"E35N24-14"
"a86719db-69aa-45ad-a16b-328816a73db1";36;"E35N29-32"
"66b71cc7-2315-40b2-b756-a72b040a0d14";1;"E53N32-23"
"767234ed-76d5-492d-94ef-edcbeab9f0ee";32;"E35N29-34"
"bb6068fd-103b-4294-8bae-08e767b93a69";36;"E35N30-12"
"9e0f6af8-803d-4a40-a6ab-4d58a41af7ff";610;"E35N30-14"
"9669818d-a10c-4fe4-a8b4-9f65a9f44e09";8;"E35N30-32"
"605ae39b-6e9e-4b37-9f38-f3bbb83f0576";2;"E35N30-34"
"8a1e8a10-bf42-4579-a5cb-0c360ff214b0";5;"E35N31-14"
"eb7c096f-2262-4202-8c60-d97603898bdf";512;"E35N31-32"
"ab1ffdfe-2e6e-4502-8080-ba2d705af546";288;"E35N31-34"
"5274cb77-b93b-465c-9323-7e5deda2d01c";120;"E35N32-12"
"a3eff9ae-6054-4dfc-9609-d1c6a5c8c9ff";128;"E35N32-14"
"e83562bb-a0ae-49fa-a3bb-e98c50de0d25";2;"E35N32-32"
"80ed22a8-073d-4ea8-abc9-2757a12fd048";5;"E35N23-43"
"94bd4e88-9615-42dc-af89-adad1f544c09";7;"E35N24-21"
"c0382d7d-0576-4306-a1a8-9335b032ee5e";12;"E35N30-21"
"e90ed661-eec0-4cc5-82ca-99daf6525e29";32;"E35N30-23"
"ab6d4843-fb3f-4202-a916-fb95aeea3eb5";25;"E35N30-41"
"a5d45abd-cbe5-4577-80e0-36b36d987036";281;"E35N31-21"
"8795376c-f554-453e-a16a-7fe1824a6213";266;"E35N31-23"
"4e68523c-7d0b-41aa-8ea8-a9fcca3f0c95";28;"E35N31-41"
"cda7a627-9803-453e-a663-d71096abab19";107;"E35N31-43"
"2702bb0c-29e5-4b69-a987-0a1a012a09c3";152;"E35N32-21"
"48e7da41-dece-46f7-b9e6-7671ba9690e3";133;"E35N32-23"
"d4e6527f-087d-4a8f-8b6b-c7acd1afce79";89;"E35N32-41"
"2613cadd-dddf-402c-99fa-64d30b6a966b";10;"E35N23-44"
"a80ab824-5b14-47a4-a335-5545574fbfff";16;"E35N29-24"
"19cd47fc-6b6a-43c7-8b69-3c0829613372";30;"E35N29-42"
"cab3a061-a3db-48d3-8d81-91a953f614e3";75;"E35N30-22"
"b6959202-ab3f-4216-9702-2582d9187f52";79;"E35N30-24"
"566ed051-cbb8-4a86-9981-d5ffbc7368e8";64;"E35N30-42"
"5094c59b-a566-4b09-b0e3-b0cd0dbbf072";741;"E35N30-44"
"189c74d8-ee16-4675-afc0-2c6d115824b6";328;"E35N31-22"
"5e999c76-2230-401d-8c62-f500d84da9ce";551;"E35N31-24"
"dd82f30b-276e-4511-8525-76ceae9c4d3e";159;"E35N31-42"
"a405afeb-61bd-48c2-b52c-5c6338f35184";218;"E35N31-44"
"6dc0856e-5d34-4f93-afec-f503532edc45";29;"E35N32-22"
"a9ba9a27-9507-4f32-bc85-55ebedeac8ca";164;"E35N32-24"
"4465c6ab-dc6f-44b8-8b26-6032704cecbd";28;"E35N32-42"
"2e80a58a-ea30-4b1b-9bc8-a82ca8f28743";7;"E36N23-31"
"e73fdedf-18c5-4630-bdab-bd4f0146d3b8";53;"E36N28-11"
"fa7bf37f-da73-48c9-bac0-81faa2136818";91;"E36N28-33"
"6655b96c-ec54-4681-ba98-e14f2d0c61cc";34;"E36N29-11"
"d23f47d6-9865-4d50-806b-08540dba647f";18;"E36N29-13"
"ec272f30-91d0-4669-87bc-d3b1bf01d697";2;"E36N30-33"
"7d23d4c2-bca9-47eb-ac86-78b474d670a3";158;"E36N31-11"
"4d44c885-b7b8-4679-b422-035f1445528b";117;"E36N31-13"
"415760bd-863f-4776-9387-a03692081693";37;"E36N31-31"
"19d23f05-e12e-48bc-ace8-095ffae036a0";10;"E36N31-33"
"c3f9a70c-d0c3-44e0-bcb9-70d79b6cc428";41;"E36N32-11"
"cc7199e9-fcc9-4b76-936e-18bd27a32ecf";47;"E36N32-13"
"8b35d2eb-9f67-4e68-8eb9-92aa84f78724";13;"E36N32-31"
"4a17a8d3-8bbb-4eac-abe2-6cc5104f5b2c";3;"E36N32-33"
"f31a79e5-69c3-4c51-84c8-dcf3e2299e72";1;"E36N22-12"
"374bfb0d-d9ed-45c0-bb1f-2290c3933673";185;"E36N22-14"
"6d07d052-b414-4cdd-bca8-aadcf8747119";358;"E36N27-34"
"940e6b78-7bf0-4eba-b4c4-b52a3b8a8c51";38;"E36N28-14"
"74da411b-b063-45bb-b641-7bd3e388c7d8";10;"E36N28-32"
"9bc8421f-d551-4bdf-ab82-6eacab7e26ea";13;"E36N28-34"
"5e11f08f-8a60-40f9-b5d2-349a184f497c";28;"E36N29-32"
"a8df5687-c4bb-4db0-b0c9-8d4d90231139";7;"E36N31-12"
"b64880c3-e226-44ae-b7fe-39d52b6ef4b1";12;"E36N31-14"
"1bd5eac3-9701-445c-897c-5956f702b3b7";10;"E36N31-32"
"9f27c111-c284-4b20-96ec-c033436c10b4";6;"E36N31-34"
"0b408016-7bee-43af-81af-994593b68bb3";10;"E36N32-12"
"88009a86-306c-4d89-b96b-9d9a48009237";20;"E36N32-14"
"d4b8ce2c-e333-4ff8-b224-30003b413c35";31;"E36N32-32"
"1755dcf0-3f52-4530-8d02-4ada5f19fe93";3;"E36N32-34"
"adbbf58b-5fa2-49f0-8661-6bb28d90a999";1;"E36N22-23"
"d51ba362-3e23-48b3-aefb-282bffaa6810";9;"E36N28-23"
"5298cef6-b3e7-418f-a6fa-b9f9dda1f4e2";49;"E36N29-21"
"69ac4761-58b0-4b99-b6cc-f2b71b59c330";81;"E36N29-23"
"1240f8bd-3949-4ccc-8eb7-16bb95b03d5f";139;"E36N29-41"
"7d7ef8fe-5a16-48b4-b88e-939be84ecad4";4;"E36N30-21"
"17998dd4-b02b-4754-bf3f-c699b9e00457";4;"E36N27-24"
"70e50621-dd6f-4d5a-9db8-d558e1d1a1ce";1;"E36N31-21"
"2c8c3b3c-1dd4-41a5-a940-a18db2207d6f";2;"E36N31-23"
"2251c6c1-69a9-429d-8eca-11c9a8f4b50a";11;"E36N31-43"
"0a7f6dd0-c808-458e-935d-76d3faa9251b";5;"E36N32-21"
"f91718f7-a8fb-49b0-94eb-080540aee239";4;"E36N32-23"
"73b36eac-f6f8-49f1-a785-a3a8f5631967";10;"E36N32-41"
"93d6b4aa-93b9-4f61-b238-368aa6a03cda";31;"E36N32-43"
"e53ef7f1-5823-4eed-b0ee-9fe8085723cf";2;"E36N26-24"
"4a56b18b-2d70-4167-b4e2-5b36903794fe";1;"E36N26-44"
"72096662-c7a2-4083-81b7-41f65a8d5227";2;"E36N27-22"
"100fa469-e7a4-49ab-8a00-a4852663569e";1;"E60N25-13"
"f2897d83-1a6c-404b-8048-c1821aaca6b2";59;"E36N28-22"
"24671375-0510-4518-942c-3512daa8d72b";55;"E36N29-42"
"509f8d8a-801c-4278-8346-5fef07ade5c3";97;"E36N29-44"
"1bfd9848-9e2a-4c7a-9655-e06c17f53014";73;"E36N30-22"
"58014357-429d-475f-95fd-88efc5fba1b8";1;"E36N30-42"
"5df948b7-49af-4da4-b18a-bb188f80c0e7";2;"E36N30-44"
"050c7923-f89b-4fdd-9935-50b25eb0b7a6";6;"E36N31-24"
"34e3c108-82b7-4168-8a31-19fd401c96de";1;"E36N31-42"
"0a877446-9c2b-4e29-9e32-4ced3572d958";23;"E37N31-23"
"584d91da-ede6-4731-9975-519f1826d8f1";34;"E36N31-44"
"b8e709ab-fb8b-41cf-934a-a98c82f1c8a6";376;"E36N32-22"
"763d5096-f954-4dfc-9048-e311e6d091f5";171;"E36N32-24"
"1dff88e9-5b0d-48ea-b49a-5f78a7717030";423;"E37N26-11"
"b4897941-1982-4245-9336-b6fd2cb16c87";1;"E37N26-33"
"4d8f62aa-7bcf-448c-8c0a-7a542fc2bcd0";2;"E37N27-11"
"f8256623-ba80-4e71-9281-4d09623e32a0";2;"E37N27-13"
"0f6c6e95-d813-42a4-bf39-dbcb5a48a603";87;"E37N28-11"
"0d55f83e-f289-4ed0-bdd3-01d6cfa4400f";3;"E37N30-13"
"bf0b97f5-f5d7-4a0c-80b4-56b1e95809a5";117;"E37N31-33"
"b60433f8-e371-473b-b480-3af972a28132";74;"E37N32-11"
"0d61bf6b-d505-47b7-b71a-ad05a8366108";115;"E37N32-13"
"c970f8ea-10ff-49d8-b1ae-c77cf243b717";21;"E37N32-31"
"8c53d83e-8cad-4634-b2fb-1165245dc8ec";60;"E37N32-33"
"40ab1710-3534-44c8-b683-32d8809be536";1890;"E37N18-32"
"ad81db7e-a373-4f27-ae73-679040f782d7";324;"E37N18-34"
"79ad3e90-d5c9-487c-9975-d12f5e5bf223";175;"E37N19-12"
"92fa8f7c-000c-4338-b0cc-9f55a8a2fd70";2;"E37N26-32"
"299aec54-ffdb-477d-b213-a60f32af87c1";1;"E37N26-34"
"7b4b11d9-8cac-47f9-ba81-9a308451447a";4;"E37N27-12"
"c0b00c7d-adb7-4869-ab35-fdda40d6c1e5";94;"E37N27-34"
"739e79e0-4075-420b-88f8-a817d8fdab34";2;"E37N31-24"
"ed6aafb6-c6aa-4af6-a588-1219e9e9cf14";89;"E37N28-12"
"80056f08-23d6-4b7d-8e9b-b6c6696fc3fb";2;"E37N31-14"
"eeacd2ac-ae28-41e0-83d1-91cff7f9d8f4";13;"E37N31-32"
"069d1ed8-9a62-4343-a2e8-fa5c038bfe07";617;"E37N31-34"
"b237b5d2-69cb-4d6a-895e-92c676f969b3";8;"E37N32-12"
"df92bf96-4d7d-41e0-998a-f2bcb3cda94d";589;"E37N32-14"
"8430f2fa-8e33-43ef-a43d-43552e8fb584";227;"E37N32-32"
"abd5f5c8-8619-4380-a2d4-75681ae7e386";2;"E37N18-43"
"888c72a9-d81a-4d67-a265-04743a0ee73d";2;"E37N19-21"
"2cee4c14-4293-4cb8-89c4-a4a61eb1125b";8;"E37N26-23"
"ec46f8b4-168b-463e-96ea-121ad7027262";7;"E37N26-43"
"312c5760-25fe-45ab-8d80-548f82ded6ea";3;"E37N27-23"
"cb4eb884-e6a2-4594-bb22-ffa76c1a00a1";3;"E37N27-41"
"385a1f96-727c-406d-aff6-662405b98069";17;"E37N30-23"
"acd7d56e-a977-4a69-a3ce-09dd1146b5b2";1;"E37N30-43"
"0b23ad38-a9c7-4d9b-b263-2f6e000ae8b5";3;"E37N31-21"
"831204d5-7ccd-4db2-af18-7f5346d63676";20;"E37N31-41"
"a7b22791-6529-4707-8ac2-c692f4b1bbdf";8;"E37N32-21"
"cb5919a2-275b-4e31-992b-55fa39b2bf8a";299;"E37N32-23"
"777842c8-0046-4e96-a9fd-cc5a9678c25e";192;"E37N32-41"
"29af0833-be10-4a71-b23f-989e940c9599";12;"E37N32-43"
"7a34d71d-f4d5-43be-91ce-bb6363b5bca0";5;"E37N26-42"
"9eddd799-05f2-4a4a-87dc-7f754911957a";6;"E37N26-44"
"d834afd6-aef5-4ebc-a6de-10a279193a62";3;"E37N27-22"
"6c3f15ba-3f70-4c4b-8c3b-dbe2f5fed772";3;"E37N27-24"
"bdbe8b37-22bf-4b1d-8ed1-14b616e0cc19";7;"E37N31-22"
"9de08399-70eb-4bb8-909d-5cec68eea252";28;"E37N31-42"
"600f1c34-21cb-41f5-b74f-c8c3c2fdce15";2;"E37N31-44"
"4aa5881c-f969-45f3-ad9c-d1c28353dfef";123;"E37N32-22"
"c9dc4374-8766-4f65-86f5-7b59987aaadb";412;"E37N32-24"
"9abfcf58-f6d5-4476-9bdd-5c12d9182b58";585;"E37N32-42"
"2e01d7f4-647f-418e-8eca-ff75cf2e2383";40;"E37N32-44"
"052f40c0-c580-4364-b906-387c79e03206";28;"E38N26-13"
"53014a4e-a09c-46d4-9a31-8adbd88accf2";6;"E38N26-31"
"55a036ac-f506-41a8-a914-106c6849f803";6;"E39N25-13"
"271ce8e5-c9c3-4ead-964f-3436a015798e";196;"E38N29-31"
"45e2ecfb-dfce-47c9-87ec-25169847c67a";56;"E38N30-31"
"b43c95d2-3639-4549-baa2-90165ebb3ad7";1154;"E38N30-33"
"9ea3bea9-479b-4823-a775-a561d961164d";21;"E38N31-11"
"8c6865eb-30c9-4979-977a-3a8e96aa4f0d";7;"E38N31-13"
"9eff82f3-a709-4e71-b4d0-308775938af7";20;"E38N31-31"
"461ee8ac-d06b-421c-ab07-0ca684ad6af1";2;"E38N32-11"
"5ab20150-6a83-4878-b695-8b95d5749a88";101;"E38N32-13"
"c42ecb98-e0d8-4a1b-9008-629264812d9c";36;"E38N26-12"
"7c83aa58-8314-4dec-b0ac-0bf6aeb141af";13;"E38N26-14"
"a394b129-d943-4d1c-8a42-21cf2620bd34";4;"E38N26-32"
"06665e24-c610-4c4f-afc1-e947fbf22b6f";1;"E38N30-32"
"c43b47c5-34a6-4c74-91fa-4291efb3d362";8;"E38N31-12"
"7cf1b9d2-a733-4b47-ac6b-3e3ffe03aa8f";17;"E38N31-14"
"420f7a55-f9f6-4d48-bba9-a09ce7b8e6f1";776;"E38N31-32"
"1185f4c1-2ade-48dc-a9ea-b208e7e5bb9a";22;"E38N25-41"
"e4661c04-9687-4938-b70f-2073bb3ec0db";19;"E38N25-43"
"4797c327-5b44-4da0-8607-b65761b5f56a";8;"E38N26-21"
"6bacf01f-8100-4ac1-aff2-fb5e8d0dc59e";2;"E38N26-23"
"cf670b9a-bb11-40b2-b5d1-ceb32c83e718";1;"E38N30-43"
"2cb3e288-5418-4052-87d7-936755afb529";2;"E38N31-23"
"14e6ba18-d5a3-4cf4-a0e4-b0c22a9312e6";16;"E39N24-32"
"4b4369b8-958c-4a0d-b73f-2cb42b062775";8;"E38N32-21"
"b548d113-4025-4dfe-9b8d-a2f57329b6cf";663;"E38N23-24"
"a5883529-d394-4853-ab44-85a814ea6e7d";1;"E38N23-44"
"7d5808a7-7d6d-4de9-9d69-6f07c6731885";8;"E38N24-44"
"d9714eba-5c16-4afa-b2b1-53b5b2d10e9f";20;"E38N25-22"
"9fdc0e73-d623-40b2-b58c-aa8896250e6d";15;"E38N25-24"
"64ecd3b0-4d2f-4be4-82ef-2f51eb21f882";5;"E38N25-42"
"4cd233c2-c949-4394-a23e-8d086e82387f";6;"E38N25-44"
"faaa1dc6-7f3e-473b-9d83-f94b3ff13861";6;"E38N26-24"
"90562608-cdfd-4279-9021-de7bc039093f";12;"E39N26-21"
"61511a0a-8ff3-46e1-96c4-52a6c2fdfcf5";3;"E38N26-42"
"e84a5032-b73f-49f0-b080-a352313b4528";3999;"E38N30-44"
"0277c308-fcae-4783-8a2a-83426a3cec57";6;"E38N32-24"
"caf6d82c-a30b-401c-bb33-4154a15e397a";1;"E39N22-31"
"5fdb82d7-c44a-4f54-b4d7-4c22203ab0af";203;"E39N23-13"
"c1f08c2b-403e-43ba-bc90-38a3695d1a06";1;"E60N25-14"
"2062204a-60f7-42aa-bad0-d0ee86d68e04";6;"E39N24-31"
"60c42e5a-6bb2-4a09-bebd-03f377e68327";13;"E39N24-33"
"f0acf970-44f8-442e-b28b-59bc8c621653";98;"E39N25-31"
"c34873d1-c421-4e6d-8525-70d55b72ef1e";154;"E39N25-33"
"0bd521d7-a9f2-4e66-bf86-6fdbb81abb65";7;"E39N26-11"
"831050ad-72f3-4084-a322-6eb0839ff492";1;"E39N30-13"
"f057cc35-e205-4432-b928-ece790aa4907";2060;"E39N30-31"
"8942bfc7-876b-46c5-b731-7fd67d9e6a4b";2249;"E39N30-33"
"1caa62a5-fc9e-4abd-b3e6-5448087a4ec8";2;"E39N22-34"
"7cd94f14-d5c0-482d-ad48-2de59d8a832d";1;"E39N23-12"
"413b8095-7774-4e73-8470-7d5715d2ba65";445;"E39N23-14"
"cd4807bd-f254-44ad-a2bc-9862a6ead339";1;"E39N24-14"
"0903413f-86fe-4e89-b2c7-d1c41ffbeaec";18;"E39N25-12"
"7ebceb47-5f5c-48c7-a1f5-ff5e27897288";130;"E39N25-14"
"b13da6c9-c17c-407e-960b-7f77a1d29f8f";405;"E39N25-32"
"17dbe3c8-e09c-4d8f-b2df-4ea56a5f407b";249;"E39N25-34"
"6e3e598a-fb36-4c35-aa00-05cdc5a2448e";61;"E39N26-12"
"3ed086a1-ac4f-4ec2-93b9-ef61145bba2c";1;"E39N29-34"
"a132c339-a66d-4e12-a75a-634cf1e49654";33;"E39N32-32"
"1e49ee37-5872-4631-991f-ed0f795d9f01";2;"E39N21-41"
"7c96d64a-c68b-4c08-8055-ba209fc6048f";2;"E39N21-43"
"62677a4d-6cd2-4c59-9830-6f7e489b95be";6;"E39N23-23"
"33a050cb-c7d1-4615-9c01-41103bd768a5";1;"E39N24-23"
"95376c3e-78ef-49a4-85fb-81389f8cf1fd";655;"E39N24-43"
"a7e27672-77c7-410b-b9d1-6bb2b81f98dd";35;"E39N25-21"
"e7b04193-7cba-4f84-b599-7772b392bdcc";18;"E39N25-23"
"e0034908-5cbd-4e80-a80a-187805b13447";40;"E39N25-41"
"f46eebb5-1e33-4b1c-8b6f-6453405c39a4";7;"E39N25-43"
"9978680f-dd0b-4a88-bb8b-e16de1f8d8e3";32;"E39N29-21"
"911caf87-6ba5-4e20-8efb-a8e3ba62ac27";6;"E39N29-43"
"fac44f79-f38b-4a56-9520-b0f0ad768959";2;"E39N21-42"
"f8961b18-9901-40df-8aee-31c762a4b625";3;"E39N21-44"
"02ede497-46f8-4be6-ba87-47e530ae30b2";2;"E39N22-22"
"01542623-7496-4ca8-96e7-124a6bef96a0";1;"E39N22-24"
"50a0039e-96c9-4f72-aa41-fb93ce46a8b4";2;"E39N22-42"
"4610bce0-9927-486b-ace8-900dc49e6ff2";2;"E39N23-22"
"822e9751-3fd7-4af9-b85a-a549784f678c";1;"E39N23-42"
"ec1c2d18-a074-4bf3-a1fe-b10a2fd6fbfa";7;"E39N23-44"
"dedad86b-a3d2-4825-80e8-cbc4f0b2d478";1;"E39N24-22"
"419e0a62-8243-4b5e-aeec-8f7367f95112";6;"E39N24-42"
"12e42821-384f-4f15-a613-a88e8247c039";1699;"E39N24-44"
"dae5ba26-5882-4cd4-bcb7-dfe8e8e1d1db";12;"E39N25-22"
"a12206f7-94b0-4450-9d97-5b3c63e849ba";4;"E39N25-24"
"e6a8d57c-004a-4cb3-8dec-5fcdec65e330";7;"E39N25-42"
"2146c9d0-75a6-424b-919c-92ef64ef2b75";2;"E39N25-44"
